Plot-Titel: GeN-2710,,,,,,,,
Anz.,Date,Time,Temp,RH,,,,
18439,2021-10-29,00/01/00 12:30:00,21.246,38.254,,,,
18440,2021-10-29,00/01/00 12:45:00,21.294,38.455,,,,
18441,2021-10-29,00/01/00 13:00:00,21.39,38.53,,,,
18442,2021-10-29,00/01/00 13:15:00,21.533,38.676,,,,
18443,2021-10-29,00/01/00 13:30:00,21.7,38.726,,,,
18444,2021-10-29,00/01/00 13:45:00,21.843,38.773,,,,
18445,2021-10-29,00/01/00 14:00:00,21.939,38.914,,,,
18446,2021-10-29,00/01/00 14:15:00,22.034,39.022,,,,
18447,2021-10-29,00/01/00 14:30:00,22.178,39.037,,,,
18448,2021-10-29,00/01/00 14:45:00,22.369,39.123,,,,
18449,2021-10-29,00/01/00 15:00:00,22.585,39.113,,,,
18450,2021-10-29,00/01/00 15:15:00,22.824,39.072,,,,
18451,2021-10-29,00/01/00 15:30:00,23.088,38.936,,,,
18452,2021-10-29,00/01/00 15:45:00,23.472,38.648,,,,
18453,2021-10-29,00/01/00 16:00:00,24.46,37.134,,,,
18454,2021-10-29,00/01/00 16:15:00,24.436,37.727,,,,
18455,2021-10-29,00/01/00 16:30:00,24.484,38.062,,,,
18456,2021-10-29,00/01/00 16:45:00,24.508,38.394,,,,
18457,2021-10-29,00/01/00 17:00:00,24.605,38.47,,,,
18458,2021-10-29,00/01/00 17:15:00,24.726,38.614,,,,
18459,2021-10-29,00/01/00 17:30:00,24.823,38.723,,,,
18460,2021-10-29,00/01/00 17:45:00,24.895,38.895,,,,
18461,2021-10-29,00/01/00 18:00:00,24.871,38.991,,,,
18462,2021-10-29,00/01/00 18:15:00,24.677,39.53,,,,
18463,2021-10-29,00/01/00 18:30:00,24.581,39.618,,,,
18464,2021-10-29,00/01/00 18:45:00,24.315,40.115,,,,
18465,2021-10-29,00/01/00 19:00:00,24.098,40.321,,,,
18466,2021-10-29,00/01/00 19:15:00,24.05,45.543,,,,
18467,2021-10-29,00/01/00 19:30:00,23.905,48.793,,,,
18468,2021-10-29,00/01/00 19:45:00,23.761,45.025,,,,
18469,2021-10-29,00/01/00 20:00:00,23.617,44.943,,,,
18470,2021-10-29,00/01/00 20:15:00,23.448,44.794,,,,
18471,2021-10-29,00/01/00 20:30:00,23.352,43.912,,,,
18472,2021-10-29,00/01/00 20:45:00,23.184,43.375,,,,
18473,2021-10-29,00/01/00 21:00:00,23.088,43.526,,,,
18474,2021-10-29,00/01/00 21:15:00,22.992,43.579,,,,
18475,2021-10-29,00/01/00 21:30:00,22.896,43.632,,,,
18476,2021-10-29,00/01/00 21:45:00,22.8,43.686,,,,
18477,2021-10-29,00/01/00 22:00:00,22.705,43.675,,,,
18478,2021-10-29,00/01/00 22:15:00,22.633,43.699,,,,
18479,2021-10-29,00/01/00 22:30:00,22.537,43.687,,,,
18480,2021-10-29,00/01/00 22:45:00,22.465,43.647,,,,
18481,2021-10-29,00/01/00 23:00:00,22.393,43.638,,,,
18482,2021-10-29,00/01/00 23:15:00,22.321,43.662,,,,
18483,2021-10-29,00/01/00 23:30:00,22.25,43.59,,,,
18484,2021-10-29,00/01/00 23:45:00,22.178,43.581,,,,
18485,2021-10-30,00/01/00 00:00:00,22.13,43.543,,,,
18486,2021-10-30,00/01/00 00:15:00,22.082,43.57,,,,
18487,2021-10-30,00/01/00 00:30:00,22.011,43.497,,,,
18488,2021-10-30,00/01/00 00:45:00,21.963,43.524,,,,
18489,2021-10-30,00/01/00 01:00:00,21.891,43.419,,,,
18490,2021-10-30,00/01/00 01:15:00,21.843,43.381,,,,
18491,2021-10-30,00/01/00 01:30:00,21.795,43.311,,,,
18492,2021-10-30,00/01/00 01:45:00,21.772,43.308,,,,
18493,2021-10-30,00/01/00 02:00:00,21.724,43.174,,,,
18494,2021-10-30,00/01/00 02:15:00,21.676,43.169,,,,
18495,2021-10-30,00/01/00 02:30:00,21.652,43.037,,,,
18496,2021-10-30,00/01/00 02:45:00,21.604,43.031,,,,
18497,2021-10-30,00/01/00 03:00:00,21.581,42.964,,,,
18498,2021-10-30,00/01/00 03:15:00,21.533,42.862,,,,
18499,2021-10-30,00/01/00 03:30:00,21.509,42.827,,,,
18500,2021-10-30,00/01/00 03:45:00,21.461,42.725,,,,
18501,2021-10-30,00/01/00 04:00:00,21.437,42.69,,,,
18502,2021-10-30,00/01/00 04:15:00,21.413,42.558,,,,
18503,2021-10-30,00/01/00 04:30:00,21.366,42.552,,,,
18504,2021-10-30,00/01/00 04:45:00,21.366,42.456,,,,
18505,2021-10-30,00/01/00 05:00:00,21.318,42.418,,,,
18506,2021-10-30,00/01/00 05:15:00,21.294,42.286,,,,
18507,2021-10-30,00/01/00 05:30:00,21.27,42.283,,,,
18508,2021-10-30,00/01/00 05:45:00,21.246,42.216,,,,
18509,2021-10-30,00/01/00 06:00:00,21.223,42.149,,,,
18510,2021-10-30,00/01/00 06:15:00,21.199,42.146,,,,
18511,2021-10-30,00/01/00 06:30:00,21.175,42.111,,,,
18512,2021-10-30,00/01/00 06:45:00,21.127,42.074,,,,
18513,2021-10-30,00/01/00 07:00:00,21.127,42.009,,,,
18514,2021-10-30,00/01/00 07:15:00,21.127,41.944,,,,
18515,2021-10-30,00/01/00 07:30:00,21.103,41.942,,,,
18516,2021-10-30,00/01/00 07:45:00,21.103,41.877,,,,
18517,2021-10-30,00/01/00 08:00:00,21.079,41.81,,,,
18518,2021-10-30,00/01/00 08:15:00,21.079,41.778,,,,
18519,2021-10-30,00/01/00 08:30:00,21.079,41.745,,,,
18520,2021-10-30,00/01/00 08:45:00,21.056,41.678,,,,
18521,2021-10-30,00/01/00 09:00:00,21.056,41.678,,,,
18522,2021-10-30,00/01/00 09:15:00,21.056,41.581,,,,
18523,2021-10-30,00/01/00 09:30:00,21.032,41.546,,,,
18524,2021-10-30,00/01/00 09:45:00,21.008,41.543,,,,
18525,2021-10-30,00/01/00 10:00:00,20.984,41.541,,,,
18526,2021-10-30,00/01/00 10:15:00,20.984,41.541,,,,
18527,2021-10-30,00/01/00 10:30:00,20.984,41.508,,,,
18528,2021-10-30,00/01/00 10:45:00,20.96,41.506,,,,
18529,2021-10-30,00/01/00 11:00:00,20.96,41.506,,,,
18530,2021-10-30,00/01/00 11:15:00,20.936,41.535,,,,
18531,2021-10-30,00/01/00 11:30:00,20.936,41.6,,,,
18532,2021-10-30,00/01/00 11:45:00,20.96,41.635,,,,
18533,2021-10-30,00/01/00 12:00:00,20.96,41.667,,,,
18534,2021-10-30,00/01/00 12:15:00,20.96,41.667,,,,
18535,2021-10-30,00/01/00 12:30:00,20.96,41.603,,,,
18536,2021-10-30,00/01/00 12:45:00,20.96,41.667,,,,
18537,2021-10-30,00/01/00 13:00:00,20.96,41.635,,,,
18538,2021-10-30,00/01/00 13:15:00,20.96,41.603,,,,
18539,2021-10-30,00/01/00 13:30:00,20.936,41.665,,,,
18540,2021-10-30,00/01/00 13:45:00,20.936,41.729,,,,
18541,2021-10-30,00/01/00 14:00:00,20.936,41.729,,,,
18542,2021-10-30,00/01/00 14:15:00,20.936,41.761,,,,
18543,2021-10-30,00/01/00 14:30:00,20.936,41.794,,,,
18544,2021-10-30,00/01/00 14:45:00,20.936,41.858,,,,
18545,2021-10-30,00/01/00 15:00:00,20.913,41.888,,,,
18546,2021-10-30,00/01/00 15:15:00,20.936,41.923,,,,
18547,2021-10-30,00/01/00 15:30:00,20.936,41.988,,,,
18548,2021-10-30,00/01/00 15:45:00,20.936,42.052,,,,
18549,2021-10-30,00/01/00 16:00:00,20.913,42.049,,,,
18550,2021-10-30,00/01/00 16:15:00,20.913,42.114,,,,
18551,2021-10-30,00/01/00 16:30:00,20.913,42.178,,,,
18552,2021-10-30,00/01/00 16:45:00,20.889,42.208,,,,
18553,2021-10-30,00/01/00 17:00:00,20.889,42.24,,,,
18554,2021-10-30,00/01/00 17:15:00,20.913,42.275,,,,
18555,2021-10-30,00/01/00 17:30:00,20.913,42.34,,,,
18556,2021-10-30,00/01/00 17:45:00,20.889,42.434,,,,
18557,2021-10-30,00/01/00 18:00:00,20.913,42.436,,,,
18558,2021-10-30,00/01/00 18:15:00,20.913,42.436,,,,
18559,2021-10-30,00/01/00 18:30:00,20.913,42.533,,,,
18560,2021-10-30,00/01/00 18:45:00,20.889,42.595,,,,
18561,2021-10-30,00/01/00 19:00:00,20.889,42.659,,,,
18562,2021-10-30,00/01/00 19:15:00,20.913,42.662,,,,
18563,2021-10-30,00/01/00 19:30:00,20.913,42.726,,,,
18564,2021-10-30,00/01/00 19:45:00,20.889,42.82,,,,
18565,2021-10-30,00/01/00 20:00:00,20.889,42.852,,,,
18566,2021-10-30,00/01/00 20:15:00,20.913,42.887,,,,
18567,2021-10-30,00/01/00 20:30:00,20.913,42.887,,,,
18568,2021-10-30,00/01/00 20:45:00,20.889,42.949,,,,
18569,2021-10-30,00/01/00 21:00:00,20.889,43.013,,,,
18570,2021-10-30,00/01/00 21:15:00,20.889,43.11,,,,
18571,2021-10-30,00/01/00 21:30:00,20.889,43.206,,,,
18572,2021-10-30,00/01/00 21:45:00,20.889,43.206,,,,
18573,2021-10-30,00/01/00 22:00:00,20.889,43.303,,,,
18574,2021-10-30,00/01/00 22:15:00,20.865,43.3,,,,
18575,2021-10-30,00/01/00 22:30:00,20.865,43.428,,,,
18576,2021-10-30,00/01/00 22:45:00,20.865,43.461,,,,
18577,2021-10-30,00/01/00 23:00:00,20.865,43.525,,,,
18578,2021-10-30,00/01/00 23:15:00,20.865,43.461,,,,
18579,2021-10-30,00/01/00 23:30:00,20.865,43.557,,,,
18580,2021-10-30,00/01/00 23:45:00,20.865,43.653,,,,
18581,2021-10-31,00/01/00 00:00:00,20.865,43.621,,,,
18582,2021-10-31,00/01/00 00:15:00,20.841,43.779,,,,
18583,2021-10-31,00/01/00 00:30:00,20.841,43.715,,,,
18584,2021-10-31,00/01/00 00:45:00,20.841,43.843,,,,
18585,2021-10-31,00/01/00 01:00:00,20.841,43.843,,,,
18586,2021-10-31,00/01/00 01:15:00,20.841,43.875,,,,
18587,2021-10-31,00/01/00 01:30:00,20.841,43.907,,,,
18588,2021-10-31,00/01/00 01:45:00,20.841,43.971,,,,
18589,2021-10-31,00/01/00 02:00:00,20.841,44.036,,,,
18590,2021-10-31,00/01/00 02:15:00,20.841,44.228,,,,
18591,2021-10-31,00/01/00 02:30:00,20.841,44.292,,,,
18592,2021-10-31,00/01/00 02:45:00,20.841,44.292,,,,
18593,2021-10-31,00/01/00 02:00:00,20.841,44.42,,,,
18594,2021-10-31,00/01/00 02:15:00,20.841,44.292,,,,
18595,2021-10-31,00/01/00 02:30:00,20.817,44.417,,,,
18596,2021-10-31,00/01/00 02:45:00,20.817,44.321,,,,
18597,2021-10-31,00/01/00 03:00:00,20.817,44.545,,,,
18598,2021-10-31,00/01/00 03:15:00,20.817,44.385,,,,
18599,2021-10-31,00/01/00 03:30:00,20.817,44.417,,,,
18600,2021-10-31,00/01/00 03:45:00,20.793,44.478,,,,
18601,2021-10-31,00/01/00 04:00:00,20.793,44.478,,,,
18602,2021-10-31,00/01/00 04:15:00,20.793,44.574,,,,
18603,2021-10-31,00/01/00 04:30:00,20.793,44.414,,,,
18604,2021-10-31,00/01/00 04:45:00,20.746,44.537,,,,
18605,2021-10-31,00/01/00 05:00:00,20.746,44.473,,,,
18606,2021-10-31,00/01/00 05:15:00,20.746,44.537,,,,
18607,2021-10-31,00/01/00 05:30:00,20.746,44.473,,,,
18608,2021-10-31,00/01/00 05:45:00,20.746,44.537,,,,
18609,2021-10-31,00/01/00 06:00:00,20.746,44.537,,,,
18610,2021-10-31,00/01/00 06:15:00,20.746,44.665,,,,
18611,2021-10-31,00/01/00 06:30:00,20.746,44.633,,,,
18612,2021-10-31,00/01/00 06:45:00,20.746,44.601,,,,
18613,2021-10-31,00/01/00 07:00:00,20.746,44.697,,,,
18614,2021-10-31,00/01/00 07:15:00,20.746,44.601,,,,
18615,2021-10-31,00/01/00 07:30:00,20.746,44.793,,,,
18616,2021-10-31,00/01/00 07:45:00,20.746,44.665,,,,
18617,2021-10-31,00/01/00 08:00:00,20.746,44.921,,,,
18618,2021-10-31,00/01/00 08:15:00,20.746,44.793,,,,
18619,2021-10-31,00/01/00 08:30:00,20.77,44.924,,,,
18620,2021-10-31,00/01/00 08:45:00,20.793,44.958,,,,
18621,2021-10-31,00/01/00 09:00:00,20.793,44.862,,,,
18622,2021-10-31,00/01/00 09:15:00,20.817,44.929,,,,
18623,2021-10-31,00/01/00 09:30:00,20.793,44.734,,,,
18624,2021-10-31,00/01/00 09:45:00,20.793,44.862,,,,
18625,2021-10-31,00/01/00 10:00:00,20.793,44.926,,,,
18626,2021-10-31,00/01/00 10:15:00,20.793,44.99,,,,
18627,2021-10-31,00/01/00 10:30:00,20.793,44.99,,,,
18628,2021-10-31,00/01/00 10:45:00,20.793,45.118,,,,
18629,2021-10-31,00/01/00 11:00:00,20.817,45.057,,,,
18630,2021-10-31,00/01/00 11:15:00,20.841,45.124,,,,
18631,2021-10-31,00/01/00 11:30:00,20.865,45.159,,,,
18632,2021-10-31,00/01/00 11:45:00,20.913,45.164,,,,
18633,2021-10-31,00/01/00 12:00:00,20.96,45.202,,,,
18634,2021-10-31,00/01/00 12:15:00,20.984,45.269,,,,
18635,2021-10-31,00/01/00 12:30:00,21.032,45.275,,,,
18636,2021-10-31,00/01/00 12:45:00,21.079,45.44,,,,
18637,2021-10-31,00/01/00 13:00:00,21.103,45.411,,,,
18638,2021-10-31,00/01/00 13:15:00,21.127,45.478,,,,
18639,2021-10-31,00/01/00 13:30:00,21.151,45.641,,,,
18640,2021-10-31,00/01/00 13:45:00,21.175,45.739,,,,
18641,2021-10-31,00/01/00 14:00:00,21.175,45.707,,,,
18642,2021-10-31,00/01/00 14:15:00,21.199,45.774,,,,
18643,2021-10-31,00/01/00 14:30:00,21.199,45.966,,,,
18644,2021-10-31,00/01/00 14:45:00,21.223,45.969,,,,
18645,2021-10-31,00/01/00 15:00:00,21.27,45.943,,,,
18646,2021-10-31,00/01/00 15:15:00,21.318,45.853,,,,
18647,2021-10-31,00/01/00 15:30:00,21.366,45.986,,,,
18648,2021-10-31,00/01/00 15:45:00,21.39,45.861,,,,
18649,2021-10-31,00/01/00 16:00:00,21.437,45.867,,,,
18650,2021-10-31,00/01/00 16:15:00,21.461,45.87,,,,
18651,2021-10-31,00/01/00 16:30:00,21.461,45.902,,,,
18652,2021-10-31,00/01/00 16:45:00,21.461,45.966,,,,
18653,2021-10-31,00/01/00 17:00:00,21.461,45.998,,,,
18654,2021-10-31,00/01/00 17:15:00,21.461,46.094,,,,
18655,2021-10-31,00/01/00 17:30:00,21.461,46.221,,,,
18656,2021-10-31,00/01/00 17:45:00,21.461,46.253,,,,
18657,2021-10-31,00/01/00 18:00:00,21.437,46.25,,,,
18658,2021-10-31,00/01/00 18:15:00,21.437,46.473,,,,
18659,2021-10-31,00/01/00 18:30:00,21.413,46.47,,,,
18660,2021-10-31,00/01/00 18:45:00,21.39,46.499,,,,
18661,2021-10-31,00/01/00 19:00:00,21.366,46.688,,,,
18662,2021-10-31,00/01/00 19:15:00,21.366,46.719,,,,
18663,2021-10-31,00/01/00 19:30:00,21.342,46.653,,,,
18664,2021-10-31,00/01/00 19:45:00,21.318,46.777,,,,
18665,2021-10-31,00/01/00 20:00:00,21.294,46.965,,,,
18666,2021-10-31,00/01/00 20:15:00,21.27,46.867,,,,
18667,2021-10-31,00/01/00 20:30:00,21.246,46.959,,,,
18668,2021-10-31,00/01/00 20:45:00,21.223,46.988,,,,
18669,2021-10-31,00/01/00 21:00:00,21.223,46.988,,,,
18670,2021-10-31,00/01/00 21:15:00,21.199,47.049,,,,
18671,2021-10-31,00/01/00 21:30:00,21.175,47.077,,,,
18672,2021-10-31,00/01/00 21:45:00,21.175,47.077,,,,
18673,2021-10-31,00/01/00 22:00:00,21.175,47.014,,,,
18674,2021-10-31,00/01/00 22:15:00,21.127,47.008,,,,
18675,2021-10-31,00/01/00 22:30:00,21.127,47.103,,,,
18676,2021-10-31,00/01/00 22:45:00,21.127,47.071,,,,
18677,2021-10-31,00/01/00 23:00:00,21.127,46.944,,,,
18678,2021-10-31,00/01/00 23:15:00,21.103,47.068,,,,
18679,2021-10-31,00/01/00 23:30:00,21.103,47.005,,,,
18680,2021-10-31,00/01/00 23:45:00,21.103,46.941,,,,
18681,2021-11-01,00/01/00 00:00:00,21.079,46.938,,,,
18682,2021-11-01,00/01/00 00:15:00,21.079,47.002,,,,
18683,2021-11-01,00/01/00 00:30:00,21.079,46.938,,,,
18684,2021-11-01,00/01/00 00:45:00,21.056,46.967,,,,
18685,2021-11-01,00/01/00 01:00:00,21.032,46.964,,,,
18686,2021-11-01,00/01/00 01:15:00,21.032,46.996,,,,
18687,2021-11-01,00/01/00 01:30:00,21.032,46.932,,,,
18688,2021-11-01,00/01/00 01:45:00,21.008,46.961,,,,
18689,2021-11-01,00/01/00 02:00:00,21.008,46.993,,,,
18690,2021-11-01,00/01/00 02:15:00,21.008,47.057,,,,
18691,2021-11-01,00/01/00 02:30:00,20.984,46.958,,,,
18692,2021-11-01,00/01/00 02:45:00,20.984,47.054,,,,
18693,2021-11-01,00/01/00 03:00:00,20.984,47.054,,,,
18694,2021-11-01,00/01/00 03:15:00,20.984,47.149,,,,
18695,2021-11-01,00/01/00 03:30:00,20.984,47.212,,,,
18696,2021-11-01,00/01/00 03:45:00,20.984,47.371,,,,
18697,2021-11-01,00/01/00 04:00:00,20.984,47.244,,,,
18698,2021-11-01,00/01/00 04:15:00,20.96,47.336,,,,
18699,2021-11-01,00/01/00 04:30:00,20.96,47.368,,,,
18700,2021-11-01,00/01/00 04:45:00,20.96,47.432,,,,
18701,2021-11-01,00/01/00 05:00:00,20.96,47.368,,,,
18702,2021-11-01,00/01/00 05:15:00,20.936,47.429,,,,
18703,2021-11-01,00/01/00 05:30:00,20.936,47.492,,,,
18704,2021-11-01,00/01/00 05:45:00,20.936,47.397,,,,
18705,2021-11-01,00/01/00 06:00:00,20.913,47.489,,,,
18706,2021-11-01,00/01/00 06:15:00,20.913,47.553,,,,
18707,2021-11-01,00/01/00 06:30:00,20.913,47.521,,,,
18708,2021-11-01,00/01/00 06:45:00,20.913,47.457,,,,
18709,2021-11-01,00/01/00 07:00:00,20.913,47.521,,,,
18710,2021-11-01,00/01/00 07:15:00,20.913,47.553,,,,
18711,2021-11-01,00/01/00 07:30:00,20.913,47.553,,,,
18712,2021-11-01,00/01/00 07:45:00,20.936,47.619,,,,
18713,2021-11-01,00/01/00 08:00:00,20.96,47.495,,,,
18714,2021-11-01,00/01/00 08:15:00,20.96,47.59,,,,
18715,2021-11-01,00/01/00 08:30:00,20.984,47.435,,,,
18716,2021-11-01,00/01/00 08:45:00,20.984,47.371,,,,
18717,2021-11-01,00/01/00 09:00:00,20.984,47.371,,,,
18718,2021-11-01,00/01/00 09:15:00,20.984,47.371,,,,
18719,2021-11-01,00/01/00 09:30:00,20.984,47.371,,,,
18720,2021-11-01,00/01/00 09:45:00,20.984,47.371,,,,
18721,2021-11-01,00/01/00 10:00:00,20.984,47.308,,,,
18722,2021-11-01,00/01/00 10:15:00,20.984,47.403,,,,
18723,2021-11-01,00/01/00 10:30:00,20.984,47.371,,,,
18724,2021-11-01,00/01/00 10:45:00,20.984,47.308,,,,
18725,2021-11-01,00/01/00 11:00:00,20.984,47.308,,,,
18726,2021-11-01,00/01/00 11:15:00,20.984,47.308,,,,
18727,2021-11-01,00/01/00 11:30:00,20.984,47.244,,,,
18728,2021-11-01,00/01/00 11:45:00,21.008,47.247,,,,
18729,2021-11-01,00/01/00 12:00:00,20.984,47.244,,,,
18730,2021-11-01,00/01/00 12:15:00,20.984,47.181,,,,
18731,2021-11-01,00/01/00 12:30:00,21.008,47.184,,,,
18732,2021-11-01,00/01/00 12:45:00,21.008,47.088,,,,
18733,2021-11-01,00/01/00 13:00:00,21.008,47.12,,,,
18734,2021-11-01,00/01/00 13:15:00,21.008,47.088,,,,
18735,2021-11-01,00/01/00 13:30:00,21.008,47.12,,,,
18736,2021-11-01,00/01/00 13:45:00,21.032,47.06,,,,
18737,2021-11-01,00/01/00 14:00:00,21.032,47.028,,,,
18738,2021-11-01,00/01/00 14:15:00,21.032,46.996,,,,
18739,2021-11-01,00/01/00 14:30:00,21.032,46.996,,,,
18740,2021-11-01,00/01/00 14:45:00,21.032,46.932,,,,
18741,2021-11-01,00/01/00 15:00:00,21.032,46.964,,,,
18742,2021-11-01,00/01/00 15:15:00,21.032,46.932,,,,
18743,2021-11-01,00/01/00 15:30:00,21.056,46.872,,,,
18744,2021-11-01,00/01/00 15:45:00,21.079,46.875,,,,
18745,2021-11-01,00/01/00 16:00:00,21.079,46.811,,,,
18746,2021-11-01,00/01/00 16:15:00,21.079,46.811,,,,
18747,2021-11-01,00/01/00 16:30:00,21.103,46.782,,,,
18748,2021-11-01,00/01/00 16:45:00,21.103,46.75,,,,
18749,2021-11-01,00/01/00 17:00:00,21.127,46.722,,,,
18750,2021-11-01,00/01/00 17:15:00,21.127,46.753,,,,
18751,2021-11-01,00/01/00 17:30:00,21.127,46.722,,,,
18752,2021-11-01,00/01/00 17:45:00,21.127,46.753,,,,
18753,2021-11-01,00/01/00 18:00:00,21.127,46.753,,,,
18754,2021-11-01,00/01/00 18:15:00,21.127,46.722,,,,
18755,2021-11-01,00/01/00 18:30:00,21.127,46.753,,,,
18756,2021-11-01,00/01/00 18:45:00,21.103,46.719,,,,
18757,2021-11-01,00/01/00 19:00:00,21.103,46.75,,,,
18758,2021-11-01,00/01/00 19:15:00,21.103,46.719,,,,
18759,2021-11-01,00/01/00 19:30:00,21.079,46.684,,,,
18760,2021-11-01,00/01/00 19:45:00,21.056,46.713,,,,
18761,2021-11-01,00/01/00 20:00:00,21.032,46.742,,,,
18762,2021-11-01,00/01/00 20:15:00,20.984,46.799,,,,
18763,2021-11-01,00/01/00 20:30:00,20.984,46.736,,,,
18764,2021-11-01,00/01/00 20:45:00,20.96,46.733,,,,
18765,2021-11-01,00/01/00 21:00:00,20.936,46.73,,,,
18766,2021-11-01,00/01/00 21:15:00,20.913,46.695,,,,
18767,2021-11-01,00/01/00 21:30:00,20.889,46.692,,,,
18768,2021-11-01,00/01/00 21:45:00,20.865,46.689,,,,
18769,2021-11-01,00/01/00 22:00:00,20.841,46.591,,,,
18770,2021-11-01,00/01/00 22:15:00,20.817,46.524,,,,
18771,2021-11-01,00/01/00 22:30:00,20.793,46.457,,,,
18772,2021-11-01,00/01/00 22:45:00,20.793,46.394,,,,
18773,2021-11-01,00/01/00 23:00:00,20.746,46.261,,,,
18774,2021-11-01,00/01/00 23:15:00,20.746,46.197,,,,
18775,2021-11-01,00/01/00 23:30:00,20.722,46.13,,,,
18776,2021-11-01,00/01/00 23:45:00,20.698,46.064,,,,
18777,2021-11-02,00/01/00 00:00:00,20.698,46,,,,
18778,2021-11-02,00/01/00 00:15:00,20.674,45.901,,,,
18779,2021-11-02,00/01/00 00:30:00,20.65,45.771,,,,
18780,2021-11-02,00/01/00 00:45:00,20.627,45.672,,,,
18781,2021-11-02,00/01/00 01:00:00,20.627,45.609,,,,
18782,2021-11-02,00/01/00 01:15:00,20.603,45.542,,,,
18783,2021-11-02,00/01/00 01:30:00,20.603,45.478,,,,
18784,2021-11-02,00/01/00 01:45:00,20.579,45.412,,,,
18785,2021-11-02,00/01/00 02:00:00,20.555,45.409,,,,
18786,2021-11-02,00/01/00 02:15:00,20.555,45.409,,,,
18787,2021-11-02,00/01/00 02:30:00,20.555,45.345,,,,
18788,2021-11-02,00/01/00 02:45:00,20.555,45.281,,,,
18789,2021-11-02,00/01/00 03:00:00,20.555,45.281,,,,
18790,2021-11-02,00/01/00 03:15:00,20.555,45.249,,,,
18791,2021-11-02,00/01/00 03:30:00,20.555,45.249,,,,
18792,2021-11-02,00/01/00 03:45:00,20.555,45.217,,,,
18793,2021-11-02,00/01/00 04:00:00,20.555,45.217,,,,
18794,2021-11-02,00/01/00 04:15:00,20.555,45.185,,,,
18795,2021-11-02,00/01/00 04:30:00,20.531,45.182,,,,
18796,2021-11-02,00/01/00 04:45:00,20.531,45.15,,,,
18797,2021-11-02,00/01/00 05:00:00,20.531,45.182,,,,
18798,2021-11-02,00/01/00 05:15:00,20.531,45.15,,,,
18799,2021-11-02,00/01/00 05:30:00,20.531,45.119,,,,
18800,2021-11-02,00/01/00 05:45:00,20.531,45.087,,,,
18801,2021-11-02,00/01/00 06:00:00,20.507,45.084,,,,
18802,2021-11-02,00/01/00 06:15:00,20.507,45.052,,,,
18803,2021-11-02,00/01/00 06:30:00,20.507,44.988,,,,
18804,2021-11-02,00/01/00 06:45:00,20.507,44.892,,,,
18805,2021-11-02,00/01/00 07:00:00,20.484,44.857,,,,
18806,2021-11-02,00/01/00 07:15:00,20.484,44.761,,,,
18807,2021-11-02,00/01/00 07:30:00,20.484,44.761,,,,
18808,2021-11-02,00/01/00 07:45:00,20.484,44.634,,,,
18809,2021-11-02,00/01/00 08:00:00,20.484,44.57,,,,
18810,2021-11-02,00/01/00 08:15:00,20.484,44.506,,,,
18811,2021-11-02,00/01/00 08:30:00,20.46,44.375,,,,
18812,2021-11-02,00/01/00 08:45:00,20.507,44.348,,,,
18813,2021-11-02,00/01/00 09:00:00,20.65,43.628,,,,
18814,2021-11-02,00/01/00 09:15:00,19.698,44.604,,,,
18815,2021-11-02,00/01/00 09:30:00,20.317,43.525,,,,
18816,2021-11-02,00/01/00 09:45:00,20.793,43.549,,,,
18817,2021-11-02,00/01/00 10:00:00,21.151,43.622,,,,
18818,2021-11-02,00/01/00 10:15:00,21.581,45.597,,,,
18819,2021-11-02,00/01/00 10:30:00,21.533,43.313,,,,
18820,2021-11-02,00/01/00 10:45:00,21.485,43.468,,,,
18821,2021-11-02,00/01/00 11:00:00,21.485,43.597,,,,
18822,2021-11-02,00/01/00 11:15:00,21.557,43.67,,,,
18823,2021-11-02,00/01/00 11:30:00,21.628,43.935,,,,
18824,2021-11-02,00/01/00 11:45:00,21.724,43.786,,,,
18825,2021-11-02,00/01/00 12:00:00,21.748,43.692,,,,
18826,2021-11-02,00/01/00 12:15:00,21.795,43.698,,,,
18827,2021-11-02,00/01/00 12:30:00,21.843,43.896,,,,
18828,2021-11-02,00/01/00 12:45:00,21.891,43.773,,,,
18829,2021-11-02,00/01/00 13:00:00,21.724,43.271,,,,
18830,2021-11-02,00/01/00 13:15:00,21.748,43.692,,,,
18831,2021-11-02,00/01/00 13:30:00,21.843,44.121,,,,
18832,2021-11-02,00/01/00 13:45:00,21.939,44.036,,,,
18833,2021-11-02,00/01/00 14:00:00,21.987,44.042,,,,
18834,2021-11-02,00/01/00 14:15:00,22.058,44.308,,,,
18835,2021-11-02,00/01/00 14:30:00,22.13,44.445,,,,
18836,2021-11-02,00/01/00 14:45:00,22.226,44.424,,,,
18837,2021-11-02,00/01/00 15:00:00,22.321,43.598,,,,
18838,2021-11-02,00/01/00 15:15:00,22.561,42.818,,,,
18839,2021-11-02,00/01/00 15:30:00,22.753,42.646,,,,
18840,2021-11-02,00/01/00 15:45:00,22.92,42.665,,,,
18841,2021-11-02,00/01/00 16:00:00,23.088,42.684,,,,
18842,2021-11-02,00/01/00 16:15:00,23.16,42.336,,,,
18843,2021-11-02,00/01/00 16:30:00,23.232,42.603,,,,
18844,2021-11-02,00/01/00 16:45:00,23.28,42.803,,,,
18845,2021-11-02,00/01/00 17:00:00,23.256,42.444,,,,
18846,2021-11-02,00/01/00 17:15:00,23.136,42.235,,,,
18847,2021-11-02,00/01/00 17:30:00,23.016,42.254,,,,
18848,2021-11-02,00/01/00 17:45:00,22.92,42.276,,,,
